OrderID,CustomerID,StoreID,OrderDateTime,OrderStatus,PaymentMethodCode,OrderTotalAmount,CreatedAt,ModifiedAt
O0047310,C010443,S005,2025-10-27 19:25:10,Completed,CARD,14715.06,2025-10-27 19:25:10,2025-10-27 19:30:10
O0047311,C001457,S001,2026-05-24 21:55:20,Completed,CASH,27485.71,2026-05-24 21:55:20,2026-05-24 23:52:20
O0047312,C008029,S001,2024-02-11 21:58:54,Completed,CARD,168615.81,2024-02-11 21:58:54,2024-02-12 01:08:54
O0047313,C007245,S012,2024-02-25 18:36:45,Completed,CARD,56335.38,2024-02-25 18:36:45,2024-02-25 22:05:45
O0047314,C017664,S009,2026-05-23 15:13:42,Completed,WALLET,78145.22,2026-05-23 15:13:42,2026-05-23 16:54:42
O0047315,C002742,S012,2025-05-28 21:05:51,Completed,CARD,47008.74,2025-05-28 21:05:51,2025-05-28 23:15:51
O0047316,C011811,S002,2024-04-23 18:24:01,Completed,CARD,20806.80,2024-04-23 18:24:01,2024-04-23 21:17:01
O0047317,C000884,S002,2024-08-20 21:01:15,Completed,CARD,40661.45,2024-08-20 21:01:15,2024-08-21 00:54:15
O0047318,C010843,S010,2024-01-28 16:51:12,Completed,CASH,67226.86,2024-01-28 16:51:12,2024-01-28 20:13:12
O0047319,C006219,S005,2024-02-23 19:48:57,Completed,CASH,58207.14,2024-02-23 19:48:57,2024-02-23 20:00:57
O0047320,C009742,S011,2024-05-11 12:27:05,Completed,CARD,130578.11,2024-05-11 12:27:05,2024-05-11 13:28:05
O0047321,C007848,S007,2025-09-04 20:23:30,Completed,CARD,168407.17,2025-09-04 20:23:30,2025-09-04 23:01:30
O0047322,,S009,2025-06-25 18:32:06,Completed,CASH,94450.69,2025-06-25 18:32:06,2025-06-25 20:29:06
O0047323,C003615,S008,2024-03-20 17:23:53,Completed,INSTALLMENT,124333.59,2024-03-20 17:23:53,2024-03-20 19:09:53
O0047324,C008834,S005,2026-04-16 15:58:28,Completed,CARD,16641.40,2026-04-16 15:58:28,2026-04-16 19:14:28
O0047325,C019325,S004,2026-04-17 13:02:16,Completed,WALLET,89273.50,2026-04-17 13:02:16,2026-04-17 14:59:16
O0047326,C001337,S011,2025-12-24 20:08:34,Completed,WALLET,303529.16,2025-12-24 20:08:34,2025-12-24 23:31:34
O0047327,C007322,S010,2024-01-28 21:13:01,Completed,CASH,104132.20,2024-01-28 21:13:01,2024-01-28 23:06:01
O0047328,C006035,S005,2025-10-15 20:46:18,Completed,CASH,63808.30,2025-10-15 20:46:18,2025-10-15 23:33:18
O0047329,C018679,S012,2025-09-29 18:37:55,Completed,CARD,19651.42,2025-09-29 18:37:55,2025-09-29 19:31:55
O0047330,C018080,S002,2025-01-22 17:55:55,Completed,CASH,85454.66,2025-01-22 17:55:55,2025-01-22 21:12:55
O0047331,C009207,S003,2025-05-01 13:24:51,Pending,CARD,37050.55,2025-05-01 13:24:51,2025-05-01 14:16:51
O0047332,,S001,2026-06-22 19:32:19,Completed,CARD,14527.05,2026-06-22 19:32:19,2026-06-22 21:06:19
O0047333,C016658,S008,2024-04-22 14:14:16,Completed,CARD,69955.44,2024-04-22 14:14:16,2024-04-22 15:12:16
O0047334,C009345,S008,2026-07-22 21:54:28,Completed,CARD,61851.63,2026-07-22 21:54:28,2026-07-23 00:59:28
O0047335,C006932,S003,2025-05-28 11:17:26,Completed,CASH,22936.40,2025-05-28 11:17:26,2025-05-28 13:02:26
O0047336,C007838,S002,2025-06-03 15:06:03,Completed,CASH,253937.18,2025-06-03 15:06:03,2025-06-03 16:49:03
O0047337,C019332,S002,2025-02-06 19:37:21,Completed,WALLET,38419.18,2025-02-06 19:37:21,2025-02-06 21:30:21
O0047338,C013560,S004,2024-08-14 21:10:57,Cancelled,CASH,51861.67,2024-08-14 21:10:57,2024-08-15 00:26:57
O0047339,C003575,S001,2024-09-18 20:26:21,Completed,CARD,43376.28,2024-09-18 20:26:21,2024-09-18 21:17:21
O0047340,C003156,S002,2026-07-09 17:11:33,Completed,INSTALLMENT,197309.77,2026-07-09 17:11:33,2026-07-09 18:04:33
O0047341,C003008,S003,2025-07-18 15:29:55,Completed,CARD,159253.24,2025-07-18 15:29:55,2025-07-18 19:10:55
O0047342,C000641,S001,2025-11-23 20:14:07,Completed,CARD,352597.22,2025-11-23 20:14:07,2025-11-23 23:15:07
O0047343,C016218,S009,2025-08-20 11:06:37,Completed,CARD,87773.44,2025-08-20 11:06:37,2025-08-20 11:24:37
O0047344,C008395,S003,2025-09-02 16:30:21,Completed,CARD,13573.85,2025-09-02 16:30:21,2025-09-02 16:48:21
O0047345,C006919,S004,2025-08-02 11:05:36,Cancelled,CARD,89484.54,2025-08-02 11:05:36,2025-08-02 14:18:36
O0047346,C018386,S001,2026-07-21 13:04:50,Returned,INSTALLMENT,98914.42,2026-07-21 13:04:50,2026-07-21 15:05:50
O0047347,C014633,S009,2026-03-31 21:47:22,Completed,CARD,124800.12,2026-03-31 21:47:22,2026-03-31 22:00:22
O0047348,C003773,S007,2026-06-19 20:15:38,Completed,CARD,53503.32,2026-06-19 20:15:38,2026-06-19 20:42:38
O0047349,C013211,S002,2026-02-21 11:32:00,Cancelled,CASH,25700.42,2026-02-21 11:32:00,2026-02-21 15:06:00
O0047350,C012542,S004,2025-12-15 19:26:21,Completed,WALLET,129906.73,2025-12-15 19:26:21,2025-12-15 22:34:21
O0047351,C010930,S012,2025-05-03 18:42:29,Completed,CASH,47908.58,2025-05-03 18:42:29,2025-05-03 20:13:29
O0047352,C003740,S007,2025-06-15 17:46:31,Completed,CASH,68744.61,2025-06-15 17:46:31,2025-06-15 18:39:31
O0047353,C010866,S002,2024-06-01 17:26:17,Returned,CARD,41103.52,2024-06-01 17:26:17,2024-06-01 18:29:17
O0047354,C005375,S001,2025-08-31 17:28:59,Completed,CARD,61066.57,2025-08-31 17:28:59,2025-08-31 20:43:59
O0047355,C016978,S008,2026-04-05 18:56:00,Completed,CARD,134335.92,2026-04-05 18:56:00,2026-04-05 20:02:00
O0047356,C011953,S002,2026-06-09 13:54:10,Completed,WALLET,92680.78,2026-06-09 13:54:10,2026-06-09 15:05:10
O0047357,C005340,S005,2026-01-31 20:51:05,Completed,CASH,64083.41,2026-01-31 20:51:05,2026-01-31 21:19:05
O0047358,C015408,S001,2024-01-07 16:01:25,Completed,CARD,42817.28,2024-01-07 16:01:25,2024-01-07 17:44:25
O0047359,C008048,S003,2024-11-08 19:32:19,Completed,CARD,69888.00,2024-11-08 19:32:19,2024-11-08 19:36:19
O0047360,C001675,S003,2024-12-04 16:11:59,Completed,CASH,96430.86,2024-12-04 16:11:59,2024-12-04 19:38:59
O0047361,C013074,S001,2026-05-31 16:12:30,Completed,CARD,189813.00,2026-05-31 16:12:30,2026-05-31 18:08:30
O0047362,C011230,S001,2025-04-30 18:11:28,Completed,CARD,57279.32,2025-04-30 18:11:28,2025-04-30 19:32:28
O0047363,,S006,2024-02-15 15:15:11,Completed,CARD,113092.33,2024-02-15 15:15:11,2024-02-15 17:15:11
O0047364,,S012,2025-11-21 15:49:52,Completed,CARD,17246.18,2025-11-21 15:49:52,2025-11-21 16:43:52
O0047365,C009415,S012,2024-10-15 19:57:33,Completed,CARD,53251.60,2024-10-15 19:57:33,2024-10-15 21:32:33
O0047366,C011866,S003,2024-06-10 21:24:49,Completed,WALLET,41558.96,2024-06-10 21:24:49,2024-06-11 00:09:49
O0047367,C009010,S006,2025-09-27 14:44:00,Completed,INSTALLMENT,127952.29,2025-09-27 14:44:00,2025-09-27 15:27:00
O0047368,C009829,S009,2024-11-17 19:14:41,Completed,CARD,64987.28,2024-11-17 19:14:41,2024-11-17 20:14:41
O0047369,C008529,S005,2024-02-02 19:10:50,Pending,WALLET,14544.82,2024-02-02 19:10:50,2024-02-02 19:13:50
O0047370,C004051,S008,2024-06-18 18:56:33,Completed,INSTALLMENT,131347.45,2024-06-18 18:56:33,2024-06-18 20:40:33
O0047371,C006127,S008,2024-09-12 21:00:00,Completed,CARD,144471.67,2024-09-12 21:00:00,2024-09-12 22:17:00
O0047372,C001878,S003,2024-12-24 18:48:04,Completed,CARD,31194.12,2024-12-24 18:48:04,2024-12-24 21:30:04
O0047373,C003630,S011,2026-04-10 18:08:42,Completed,CARD,56589.05,2026-04-10 18:08:42,2026-04-10 21:53:42
O0047374,C006825,S002,2026-04-17 19:20:26,Completed,INSTALLMENT,30012.17,2026-04-17 19:20:26,2026-04-17 20:42:26
O0047375,C005298,S005,2024-04-12 18:20:27,Completed,CARD,38696.44,2024-04-12 18:20:27,2024-04-12 21:10:27
O0047376,C018314,S003,2024-12-08 19:21:15,Completed,CASH,32827.05,2024-12-08 19:21:15,2024-12-08 19:39:15
O0047377,C011629,S001,2025-09-14 18:03:03,Completed,CARD,4883.32,2025-09-14 18:03:03,2025-09-14 21:47:03
O0047378,C004630,S003,2026-07-20 16:36:08,Completed,INSTALLMENT,213429.60,2026-07-20 16:36:08,2026-07-20 17:23:08
O0047379,C010592,S004,2024-09-26 18:12:05,Completed,CARD,138157.18,2024-09-26 18:12:05,2024-09-26 20:51:05
O0047380,C018114,S002,2024-12-31 19:51:23,Completed,CASH,83334.74,2024-12-31 19:51:23,2024-12-31 22:21:23
O0047381,C004183,S007,2025-08-02 15:52:49,Returned,CASH,182373.77,2025-08-02 15:52:49,2025-08-02 16:52:49
O0047382,C011487,S002,2024-05-06 14:04:45,Completed,CASH,6979.17,2024-05-06 14:04:45,2024-05-06 17:40:45
O0047383,C000271,S011,2025-08-17 21:12:55,Completed,CARD,56752.22,2025-08-17 21:12:55,2025-08-17 22:48:55
O0047384,C019437,S005,2026-02-25 13:39:34,Completed,CASH,18499.14,2026-02-25 13:39:34,2026-02-25 14:03:34
O0047385,C017266,S009,2024-01-11 21:27:50,Completed,CASH,33475.51,2024-01-11 21:27:50,2024-01-11 21:34:50
O0047386,C015184,S011,2025-03-08 17:44:10,Completed,CARD,80647.17,2025-03-08 17:44:10,2025-03-08 19:39:10
O0047387,C004421,S012,2025-03-23 16:19:45,Completed,CASH,5199.42,2025-03-23 16:19:45,2025-03-23 18:53:45
O0047388,C006017,S007,2025-05-20 15:54:52,Completed,CARD,121546.46,2025-05-20 15:54:52,2025-05-20 18:39:52
O0047389,C003525,S005,2026-06-30 21:58:41,Completed,WALLET,77754.08,2026-06-30 21:58:41,2026-06-30 23:06:41
O0047390,C005601,S012,2024-05-27 21:44:20,Completed,WALLET,59967.36,2024-05-27 21:44:20,2024-05-28 00:51:20
O0047391,C000562,S004,2024-05-13 16:44:20,Completed,CARD,20391.19,2024-05-13 16:44:20,2024-05-13 18:34:20
O0047392,C004475,S012,2024-12-01 20:38:15,Completed,INSTALLMENT,1647.11,2024-12-01 20:38:15,2024-12-02 00:11:15
O0047393,C010762,S001,2024-04-09 19:46:34,Completed,CASH,102210.27,2024-04-09 19:46:34,2024-04-09 22:10:34
O0047394,C000166,S007,2026-03-19 19:12:01,Completed,CASH,121717.13,2026-03-19 19:12:01,2026-03-19 20:46:01
O0047395,C019320,S010,2025-06-23 10:50:21,Completed,CASH,31525.89,2025-06-23 10:50:21,2025-06-23 11:06:21
O0047396,C019575,S003,2024-09-05 13:08:17,Completed,CARD,150804.71,2024-09-05 13:08:17,2024-09-05 13:23:17
O0047397,,S001,2024-05-31 12:09:36,Completed,CASH,17381.71,2024-05-31 12:09:36,2024-05-31 12:35:36
O0047398,C004962,S003,2024-11-22 11:38:43,Completed,CASH,69766.99,2024-11-22 11:38:43,2024-11-22 14:27:43
O0047399,C007783,S009,2024-02-19 16:11:08,Cancelled,CARD,57964.78,2024-02-19 16:11:08,2024-02-19 18:43:08
O0047400,C018308,S009,2024-10-01 19:52:09,Completed,CASH,105212.00,2024-10-01 19:52:09,2024-10-01 20:02:09
O0047401,C016702,S001,2024-11-20 15:44:24,Completed,CASH,108759.39,2024-11-20 15:44:24,2024-11-20 16:35:24
O0047402,C010370,S003,2025-09-07 12:15:51,Completed,CARD,22071.58,2025-09-07 12:15:51,2025-09-07 15:14:51
O0047403,C010047,S001,2024-06-22 19:51:30,Completed,INSTALLMENT,13791.02,2024-06-22 19:51:30,2024-06-22 21:20:30
O0047404,C016411,S008,2025-01-17 14:49:32,Completed,CASH,16244.09,2025-01-17 14:49:32,2025-01-17 16:41:32
O0047405,C008063,S006,2025-06-10 21:48:54,Completed,CARD,160360.78,2025-06-10 21:48:54,2025-06-10 22:17:54
O0047406,C015651,S009,2024-07-21 21:58:44,Completed,INSTALLMENT,31649.03,2024-07-21 21:58:44,2024-07-21 22:59:44
O0047407,C008244,S001,2024-01-26 14:25:23,Completed,CARD,36101.90,2024-01-26 14:25:23,2024-01-26 16:46:23
O0047408,C009055,S004,2024-09-01 15:17:57,Completed,CARD,85135.44,2024-09-01 15:17:57,2024-09-01 15:19:57
O0047409,C001778,S012,2024-08-04 12:31:55,Completed,WALLET,94450.46,2024-08-04 12:31:55,2024-08-04 16:13:55
O0047410,C018379,S004,2026-05-06 20:46:29,Completed,INSTALLMENT,25397.29,2026-05-06 20:46:29,2026-05-06 22:03:29
O0047411,C010597,S003,2025-05-07 18:37:11,Completed,WALLET,50485.50,2025-05-07 18:37:11,2025-05-07 21:57:11
O0047412,C011239,S009,2026-03-03 11:25:01,Completed,CARD,19472.03,2026-03-03 11:25:01,2026-03-03 12:17:01
O0047413,C013319,S008,2026-05-30 17:54:14,Completed,CARD,6129.96,2026-05-30 17:54:14,2026-05-30 19:03:14
O0047414,C001125,S010,2024-01-12 11:47:15,Completed,CARD,28967.28,2024-01-12 11:47:15,2024-01-12 12:18:15
O0047415,,S007,2026-05-20 18:50:59,Completed,CASH,284209.24,2026-05-20 18:50:59,2026-05-20 22:33:59
O0047416,C010355,S001,2025-12-21 15:08:54,Completed,INSTALLMENT,50745.54,2025-12-21 15:08:54,2025-12-21 17:30:54
O0047417,C016789,S009,2025-12-26 16:55:05,Pending,CARD,37318.72,2025-12-26 16:55:05,2025-12-26 17:09:05
O0047418,C000180,S009,2025-12-28 11:27:12,Completed,CARD,57850.21,2025-12-28 11:27:12,2025-12-28 14:37:12
O0047419,C010509,S001,2025-11-08 10:55:13,Completed,CASH,209260.97,2025-11-08 10:55:13,2025-11-08 13:45:13
O0047420,C018219,S004,2024-12-31 15:01:18,Completed,CARD,16465.31,2024-12-31 15:01:18,2024-12-31 16:27:18
O0047421,C002704,S008,2026-03-29 18:13:34,Completed,INSTALLMENT,125628.34,2026-03-29 18:13:34,2026-03-29 20:23:34
O0047422,C012748,S012,2025-02-11 17:25:00,Completed,CARD,91251.84,2025-02-11 17:25:00,2025-02-11 18:21:00
O0047423,C017299,S006,2024-01-06 12:37:31,Completed,CARD,223103.62,2024-01-06 12:37:31,2024-01-06 16:31:31
O0047424,C017514,S005,2025-09-24 17:33:41,Completed,WALLET,50604.93,2025-09-24 17:33:41,2025-09-24 19:47:41
O0047425,C017213,S004,2024-09-19 14:17:01,Completed,CARD,76101.34,2024-09-19 14:17:01,2024-09-19 17:35:01
O0047426,C016077,S004,2025-03-10 16:14:04,Completed,CARD,16450.03,2025-03-10 16:14:04,2025-03-10 19:18:04
O0047427,C009275,S007,2025-02-13 15:45:06,Completed,CARD,19330.58,2025-02-13 15:45:06,2025-02-13 19:39:06
O0047428,C018646,S005,2025-03-07 21:18:28,Completed,CARD,54328.89,2025-03-07 21:18:28,2025-03-07 22:38:28
O0047429,C018592,S008,2024-03-15 12:10:27,Cancelled,CARD,52831.44,2024-03-15 12:10:27,2024-03-15 13:00:27
O0047430,C015173,S009,2024-08-08 21:27:23,Completed,CARD,64453.46,2024-08-08 21:27:23,2024-08-08 22:40:23
O0047431,C004798,S008,2025-07-09 12:53:22,Completed,CARD,248160.45,2025-07-09 12:53:22,2025-07-09 15:54:22
O0047432,C015108,S001,2025-07-30 17:19:12,Completed,CARD,44314.99,2025-07-30 17:19:12,2025-07-30 20:17:12
O0047433,C006419,S007,2024-09-10 17:29:12,Completed,CASH,137622.52,2024-09-10 17:29:12,2024-09-10 19:19:12
O0047434,C000021,S001,2024-05-31 21:44:21,Completed,CARD,6459.69,2024-05-31 21:44:21,2024-05-31 23:05:21
O0047435,C002751,S005,2025-12-19 14:18:41,Completed,CARD,10788.91,2025-12-19 14:18:41,2025-12-19 14:45:41
O0047436,,S011,2025-11-17 21:46:50,Completed,CARD,98137.50,2025-11-17 21:46:50,2025-11-17 22:25:50
O0047437,C011985,S002,2024-07-12 19:16:00,Completed,INSTALLMENT,48134.92,2024-07-12 19:16:00,2024-07-12 20:31:00
O0047438,C002804,S011,2024-10-14 17:56:56,Completed,CASH,24347.01,2024-10-14 17:56:56,2024-10-14 21:22:56
O0047439,C016397,S003,2026-03-20 11:38:13,Completed,CASH,161368.91,2026-03-20 11:38:13,2026-03-20 14:53:13
O0047440,C014452,S010,2024-12-02 15:52:07,Completed,CARD,195125.95,2024-12-02 15:52:07,2024-12-02 15:58:07
O0047441,C016721,S006,2024-09-02 14:28:59,Completed,CARD,76541.33,2024-09-02 14:28:59,2024-09-02 15:05:59
O0047442,C002679,S006,2025-09-19 11:13:47,Completed,CARD,58986.85,2025-09-19 11:13:47,2025-09-19 12:43:47
O0047443,C008915,S002,2025-05-17 13:08:50,Completed,CASH,7411.09,2025-05-17 13:08:50,2025-05-17 14:02:50
O0047444,C001775,S004,2024-09-23 20:51:16,Completed,CARD,37098.76,2024-09-23 20:51:16,2024-09-23 21:02:16
O0047445,C012355,S005,2025-09-28 16:47:07,Completed,CARD,45902.02,2025-09-28 16:47:07,2025-09-28 20:10:07
O0047446,C015795,S012,2024-02-20 16:39:34,Completed,WALLET,34006.11,2024-02-20 16:39:34,2024-02-20 18:15:34
O0047447,C009199,S012,2025-10-23 13:28:28,Completed,WALLET,72032.96,2025-10-23 13:28:28,2025-10-23 14:55:28
O0047448,C000982,S007,2024-01-03 10:09:06,Completed,CARD,57297.32,2024-01-03 10:09:06,2024-01-03 12:34:06
O0047449,C005571,S006,2025-04-02 21:14:50,Completed,CARD,77775.77,2025-04-02 21:14:50,2025-04-03 00:05:50
O0047450,C000426,S011,2025-02-13 13:03:31,Completed,CARD,82059.50,2025-02-13 13:03:31,2025-02-13 13:23:31
O0047451,C005295,S002,2024-07-02 11:43:42,Completed,CASH,22114.06,2024-07-02 11:43:42,2024-07-02 11:46:42
O0047452,C012525,S003,2024-07-29 15:59:56,Completed,WALLET,26603.76,2024-07-29 15:59:56,2024-07-29 17:36:56
O0047453,C008998,S012,2024-05-04 12:31:25,Completed,CARD,52858.44,2024-05-04 12:31:25,2024-05-04 14:10:25
O0047454,C012499,S007,2025-06-09 16:46:24,Completed,CASH,147471.69,2025-06-09 16:46:24,2025-06-09 18:58:24
O0047455,C003381,S003,2025-11-12 19:53:05,Completed,CASH,64600.35,2025-11-12 19:53:05,2025-11-12 21:51:05
O0047456,C013689,S010,2024-12-05 16:10:52,Completed,CASH,77044.70,2024-12-05 16:10:52,2024-12-05 18:51:52
O0047457,C017730,S006,2025-05-13 13:56:37,Completed,INSTALLMENT,219656.74,2025-05-13 13:56:37,2025-05-13 15:16:37
O0047458,C014050,S010,2025-03-22 21:25:31,Completed,WALLET,166815.74,2025-03-22 21:25:31,2025-03-22 23:24:31
O0047459,C009491,S004,2025-11-04 15:49:38,Completed,CARD,40805.18,2025-11-04 15:49:38,2025-11-04 16:16:38
O0047460,C000718,S012,2025-07-25 16:48:23,Completed,WALLET,198138.36,2025-07-25 16:48:23,2025-07-25 20:10:23
O0047461,C000801,S012,2024-11-18 16:04:07,Completed,WALLET,30174.73,2024-11-18 16:04:07,2024-11-18 16:28:07
O0047462,C014416,S004,2024-07-30 20:11:59,Completed,CARD,42316.35,2024-07-30 20:11:59,2024-07-30 22:24:59
O0047463,C018503,S002,2025-07-19 15:54:48,Completed,WALLET,184027.22,2025-07-19 15:54:48,2025-07-19 18:11:48
O0047464,C001308,S006,2024-11-17 11:13:21,Completed,CARD,4854.95,2024-11-17 11:13:21,2024-11-17 13:15:21
O0047465,C017835,S001,2025-07-11 12:32:43,Completed,CARD,241507.70,2025-07-11 12:32:43,2025-07-11 13:29:43
O0047466,C008916,S001,2024-06-15 18:44:52,Completed,CARD,14328.00,2024-06-15 18:44:52,2024-06-15 20:59:52
O0047467,C018122,S001,2026-07-03 21:19:05,Completed,CARD,112806.56,2026-07-03 21:19:05,2026-07-03 21:54:05
O0047468,C011441,S003,2025-01-18 20:54:38,Completed,CARD,175745.54,2025-01-18 20:54:38,2025-01-18 21:30:38
O0047469,C009455,S007,2026-04-22 15:13:51,Completed,WALLET,61914.43,2026-04-22 15:13:51,2026-04-22 17:56:51
O0047470,C012612,S001,2024-03-25 15:22:53,Completed,CASH,162229.80,2024-03-25 15:22:53,2024-03-25 15:37:53
O0047471,C000747,S003,2025-10-31 20:09:30,Completed,INSTALLMENT,185050.30,2025-10-31 20:09:30,2025-10-31 22:50:30
O0047472,C013703,S004,2026-01-14 12:36:39,Completed,CARD,29897.52,2026-01-14 12:36:39,2026-01-14 12:43:39
O0047473,C016065,S005,2025-02-01 17:27:08,Completed,CARD,145371.36,2025-02-01 17:27:08,2025-02-01 18:12:08
O0047474,C018563,S011,2025-09-13 19:57:12,Completed,CARD,63963.86,2025-09-13 19:57:12,2025-09-13 20:53:12
O0047475,C018332,S009,2025-09-30 15:11:27,Completed,CASH,20030.75,2025-09-30 15:11:27,2025-09-30 17:01:27
O0047476,,S004,2024-05-18 15:50:15,Completed,CARD,50222.94,2024-05-18 15:50:15,2024-05-18 17:55:15
O0047477,C014893,S010,2025-03-13 21:05:30,Completed,CARD,51099.66,2025-03-13 21:05:30,2025-03-13 22:59:30
O0047478,C003129,S009,2025-09-15 16:02:19,Completed,CARD,122396.94,2025-09-15 16:02:19,2025-09-15 19:34:19
O0047479,,S005,2026-07-06 19:04:31,Pending,CASH,45277.54,2026-07-06 19:04:31,2026-07-06 21:25:31
O0047480,C011104,S012,2024-01-30 19:58:16,Completed,WALLET,32329.48,2024-01-30 19:58:16,2024-01-30 20:33:16
O0047481,C000336,S008,2024-10-23 10:54:06,Completed,CARD,53303.18,2024-10-23 10:54:06,2024-10-23 11:32:06
O0047482,C003156,S005,2024-02-08 15:03:19,Completed,WALLET,8307.46,2024-02-08 15:03:19,2024-02-08 15:22:19
O0047483,C000146,S009,2025-09-27 17:34:01,Returned,CARD,13547.90,2025-09-27 17:34:01,2025-09-27 18:51:01
O0047484,C003740,S008,2024-09-15 16:55:31,Completed,CARD,79410.86,2024-09-15 16:55:31,2024-09-15 20:40:31
O0047485,C006934,S008,2026-06-19 13:13:59,Completed,INSTALLMENT,429041.81,2026-06-19 13:13:59,2026-06-19 15:48:59
O0047486,C012176,S010,2024-04-12 18:54:54,Completed,WALLET,3196.09,2024-04-12 18:54:54,2024-04-12 19:36:54
O0047487,C003613,S008,2024-11-04 16:52:59,Completed,CARD,82016.79,2024-11-04 16:52:59,2024-11-04 17:39:59
O0047488,C004207,S007,2024-04-20 17:26:30,Completed,CARD,268195.41,2024-04-20 17:26:30,2024-04-20 19:17:30
O0047489,C004352,S004,2025-03-13 18:11:25,Completed,WALLET,76266.75,2025-03-13 18:11:25,2025-03-13 19:56:25
O0047490,C018935,S010,2026-06-11 16:53:18,Completed,INSTALLMENT,69806.52,2026-06-11 16:53:18,2026-06-11 17:57:18
O0047491,C006384,S012,2024-01-09 21:17:01,Completed,CARD,85147.60,2024-01-09 21:17:01,2024-01-09 21:45:01
O0047492,C016562,S005,2024-09-14 17:47:22,Completed,INSTALLMENT,66670.71,2024-09-14 17:47:22,2024-09-14 21:11:22
O0047493,C016063,S006,2026-01-20 18:35:57,Completed,WALLET,115439.22,2026-01-20 18:35:57,2026-01-20 20:18:57
O0047494,C003491,S007,2024-12-28 11:52:30,Completed,CARD,54458.54,2024-12-28 11:52:30,2024-12-28 12:35:30
O0047495,C017676,S005,2026-01-26 18:32:22,Completed,INSTALLMENT,157782.94,2026-01-26 18:32:22,2026-01-26 19:42:22
O0047496,C002761,S011,2024-02-25 18:29:57,Completed,CASH,222172.43,2024-02-25 18:29:57,2024-02-25 19:44:57
O0047497,C004229,S007,2024-05-08 16:59:28,Completed,CASH,198766.11,2024-05-08 16:59:28,2024-05-08 17:49:28
O0047498,C016066,S004,2025-08-27 21:53:48,Completed,CARD,70396.73,2025-08-27 21:53:48,2025-08-28 00:02:48
O0047499,C015638,S008,2025-08-08 19:21:08,Completed,CARD,25157.04,2025-08-08 19:21:08,2025-08-08 22:46:08
O0047500,C009446,S011,2025-12-24 20:58:04,Completed,CARD,125165.38,2025-12-24 20:58:04,2025-12-24 23:02:04
O0047501,,S012,2026-05-06 14:47:01,Completed,CASH,60855.65,2026-05-06 14:47:01,2026-05-06 15:00:01
O0047502,C008597,S011,2025-12-16 18:37:13,Completed,WALLET,42781.89,2025-12-16 18:37:13,2025-12-16 20:59:13
O0047503,C004749,S008,2024-03-22 17:26:23,Completed,CARD,110570.52,2024-03-22 17:26:23,2024-03-22 20:46:23
O0047504,,S008,2025-03-06 18:38:46,Completed,CARD,20685.97,2025-03-06 18:38:46,2025-03-06 21:13:46
O0047505,C019443,S008,2025-05-26 13:19:31,Completed,INSTALLMENT,36212.83,2025-05-26 13:19:31,2025-05-26 17:14:31
O0047506,C012583,S004,2024-11-21 20:54:25,Completed,CARD,114243.26,2024-11-21 20:54:25,2024-11-22 00:38:25
O0047507,,S008,2026-07-16 16:16:25,Completed,INSTALLMENT,141178.70,2026-07-16 16:16:25,2026-07-16 18:15:25
O0047508,C015210,S003,2024-06-09 19:28:22,Completed,CARD,38088.71,2024-06-09 19:28:22,2024-06-09 19:55:22
O0047509,C000086,S010,2026-06-28 15:41:07,Completed,CARD,74690.54,2026-06-28 15:41:07,2026-06-28 16:49:07
O0047510,C019978,S001,2024-04-21 19:23:19,Completed,CARD,108937.81,2024-04-21 19:23:19,2024-04-21 21:29:19
O0047511,C001176,S007,2024-09-12 12:04:00,Completed,CASH,41289.33,2024-09-12 12:04:00,2024-09-12 13:19:00
O0047512,C013113,S003,2026-02-15 19:15:16,Completed,CASH,264941.81,2026-02-15 19:15:16,2026-02-15 22:28:16
O0047513,C017073,S008,2025-07-10 14:39:07,Completed,CASH,146191.89,2025-07-10 14:39:07,2025-07-10 17:16:07
O0047514,C009296,S005,2024-01-18 14:17:45,Completed,CARD,10371.18,2024-01-18 14:17:45,2024-01-18 17:15:45
O0047515,C004505,S004,2024-04-22 12:23:37,Completed,WALLET,6935.61,2024-04-22 12:23:37,2024-04-22 14:19:37
